Date of Cartoon,Title,Major Subject
"Sunday, April 2, 1961",Animal Farm,Urban Issues
"Tuesday, April 4, 1961","""I Was Hoping We Could Get Together Alone""",US Economy
"Wednesday, April 5, 1961","""They're ALL Communists Except Thee And Me --""",House Un-American Activities Committee
"Thursday, April 6, 1961","""Cuba Si, Yanqui Nyet! -- Oops --""",Cuba
"Friday, April 7, 1961",The Slapstick Boys In The Emergency Room,Kennedy Administration
"Sunday, April 9, 1961","""Hold On, Now. Don't Interfere With Free Enterprise!""",US Economy
"Tuesday, April 11, 1961",Man In Space,Soviet Union
"Wednesday, April 12, 1961",[Untitled],Kennedy Administration
"Thursday, April 13, 1961","April, 1961",Space
"Friday, April 14, 1961",Projectiles,Kennedy Administration
"Sunday, April 16, 1961",Toys In The Attic,American History
"Tuesday, April 18, 1961",The Revolution Goes On,Cuba
"Wednesday, April 19, 1961","""Help! We're Being Invaded By The Natives""",Cuba
"Thursday, April 20, 1961","""It's So Good To Get Away From The World Like This""",Daughters of the American Revolution
"Friday, April 21, 1961","""Let's Brush Up On These Early Chapters Again""",Kennedy Administration
"Saturday, April 22, 1961","""We Always Insisted On A Salute To The Flag""",Special Interests
"Sunday, April 23, 1961","""You Can't Say We're Denying Your Right To Vote""",Urban Issues
"Tuesday, April 25, 1961",A Left And A Right --,World Stability
"Wednesday, April 26, 1961","""Oh, There Ought To Be A Cease-Fire Any Time Now""",Soviet Union
"Thursday, April 27, 1961","""It's All Right To Seat Them. They're Not Americans""",Civil Rights
"Friday, April 28, 1961","""Gracious -- You Mean To Say There's Still Shooting In Laos?""",Soviet Union
"Sunday, April 30, 1961","""Doctor Is Out. Would You Care To Speak With Someone Else?""",Kennedy Administration
"Tuesday, May 2, 1961","""Cheer Up, Pop -- I'm Getting Some Good Grades""",Kennedy Administration
"Wednesday, May 3, 1961","""We Must Eliminate Foreign Influences, Such As Voting By Cubans""",Cuba
"Thursday, May 4, 1961","""Don't Push -- There's Plenty For All Of You""",Kennedy Administration
"Friday, May 5, 1961",Special Movie Award,House Un-American Activities Committee
"Sunday, May 7, 1961","""Let's See, Now -- How's This Supposed To Work?""",Kennedy Administration
"Tuesday, May 9, 1961","""Well, Back To The Old Grind""",Kennedy Administration
"Wednesday, May 10, 1961","""Careful You Don't Set The Whole Dormitory On Fire""",Labor
"Thursday, May 11, 1961","""Gentlemen, This Here Town Is Due For Some Changes""",Kennedy Administration
"Friday, May 12, 1961","""Private Enterprise Has Been Dealt Another Blow. The Government Wants Us To Pay For This Ourselves""",Kennedy Administration
"Sunday, May 14, 1961","""He Seems to Be Getting It Bad Again, Doctor""",US Economy
"Tuesday, May 16, 1961","""Say, What If They Organize Native Guerillas Up Here To Knock Us Off?""",Cold War
"Wednesday, May 17, 1961","""Just Want To Give You A Little Ballast, Boy""",Kennedy Administration
"Thursday, May 18, 1961","""Oh, 'Rioters' -- At First I Thought You Said 'Riders!' Go Ahead""",Civil Rights
"Friday, May 19, 1961",The Rivals,World Stability
"Sunday, May 21, 1961","""In Ten Thousand Words Or Less, Ev -- Is It True You're Verbose?""",Congress
"Tuesday, May 23, 1961","""We Don't Want No Troublemakers From The United States""",Racism
"Wednesday, May 24, 1961","""Fill 'Er Up -- I'm In A Race""",Kennedy Administration
"Thursday, May 25, 1961","""Don't Be Alarmed -- I'm Also Anti-Communist""",South Korea
"Friday, May 26, 1961",[Untitled],Kennedy Administration
"Sunday, May 28, 1961","""I Always Like To Watch Their Reactions When This One Springs Open""",Soviet Union
"Tuesday, May 30, 1961","""In Texas, Suh, When We're Gonna Get The Jumbo Model, We Don't Fool Around""",Republican Party
"Wednesday, May 31, 1961","""Tell Us What Sacrifices We Can Make! -- Instead Of The Ones That Are Needed, That Is""",Kennedy Administration
"Thursday, June 1, 1961",Hunger,People's Republic of China
"Friday, June 2, 1961","""When You Get To The End Of That, I'll Give You Another Length Of Ladder And Hose""",Kennedy Administration
"Sunday, June 4, 1961","""What's So Strange About A Three-Headed Pet?""",Cold War
"Tuesday, June 6, 1961","""Don't Forget To Come Back For Us""",US Economy
"Wednesday, June 7, 1961","""Good Gracious, You Mean To Say Something's Been Going On Here For Fifty Years?"" ",Senate
"Thursday, June 8, 1961","""Khrushchev Has Certainly Created A Spirit Of Geneva""",Cold War
"Friday, June 9, 1961","""Don't Think I'm Trying To Weasel Out Or Anything""",Cuba
"Sunday, June 11, 1961","""I Dance The Choo-Choo-Choo""",Cold War
"Tuesday, June 13, 1961",Army Education Program,United States Armed Forces
"Wednesday, June 14, 1961","""Gosh, Dad, You Act As If You Never Saw Me Before""",Republican Party
"Thursday, June 15, 1961","""That's My Boy""",Cold War
"Friday, June 16, 1961",Anti-Freedom Rider,Cold War
"Sunday, June 18, 1961","""That's My Kind Of Program""",Kennedy Administration
"Tuesday, June 20, 1961","""I Always Say Three Heads Are Better Than One""",Soviet Union
"Wednesday, June 21, 1961","""Well, You're The Principal""",Kennedy Administration
"Thursday, June 22, 1961","""He Asked, 'How About A Free Country?'""",Cold War
"Friday, June 23, 1961","""As The Old Saying Goes, 'This Is My Last Territorial Demand In Europe'""",Soviet Union
"Sunday, June 25, 1961","""If They Go for This, How Much Shall We Make 'Em Pay Next Time?""",Kennedy Administration
"Tuesday, June 27, 1961",Waterfront Fog,Special Interests
"Wednesday, June 28, 1961","""I've Got The Happy-Days-Are Here-Again Blues""",US Economy
"Thursday, June 29, 1961","""It Turns Up In Some Of The Jumbo, Giant More-Colossal-Than-Ever Cartons""",Senate
"Friday, June 30, 1961","""Imagine That -- Snakes-Eyes Again. Too Bad""",Kennedy Administration
"Sunday, July 2, 1961","""Fine With Me""",Cold War
"Tuesday, July 4, 1961",[Untitled],Cold War
"Wednesday, July 5, 1961",Channel Crossing,Great Britain
"Thursday, July 6, 1961","""It's The Only Tool I Brought""",Labor
"Friday, July 7, 1961","""Something For You, Something For Me""",Labor
"Saturday, July 8, 1961","""Custom-Built -- Power Steering -- Fingertip Control""",Labor
"Sunday, July 9, 1961","""It Seems To Be Getting Rougher""",Kennedy Administration
"Tuesday, July 11, 1961","""If You'd Surrendered Peacefully, I Wouldn't Have To Do This""",Cold War
"Wednesday, July 12, 1961","""This Concludes Another Lesson In Communist Cooking""",Cold War
"Thursday, July 13, 1961","""Don't Bother With Plans And Foundations -- Just Build One Room At A Time""",Kennedy Administration
"Friday, July 14, 1961","""You Too Can Leap Forward To A Different Life""",People's Republic of China
"Sunday, July 16, 1961",[Untitled],Cold War
"Tuesday, July 18, 1961","""No -- No Serious Disagreements""",Kennedy Administration
"Wednesday, July 19, 1961",Special Congressional Whip,Kennedy Administration
"Thursday, July 20, 1961","""This Will Make Him A Fine, Useful Animal""",Kennedy Administration
"Friday, July 21, 1961","""Give Me Another Helping, Comrade -- I've Had A Hard Day Nagging You""",Communism
"Sunday, July 23, 1961","""Ah, This Is The Way To Attend A Circus""",Democratic Party
"Tuesday, July 25, 1961","""I Don't Want My Tax Money Spent On Your Kind""","Goldwater, Barry"
"Wednesday, July 26, 1961","""He Does Seem To Be Out Of Uniform -- Or Something""",Anti-Communism
"Thursday, July 27, 1961","""Hold It -- Wrong Sacrifice""",Kennedy Administration
"Friday, July 28, 1961","""You Brought A Friend -- Don't You Trust Me?""",Cold War
"Sunday, July 30, 1961","""Throw That Away, Girl -- It Will Addle Your Mind""",US Economy
"Tuesday, August 1, 1961","""Great News -- In Another 20 Years We May Get Some"" Of The Things We Expected 30 Years Ago""",Soviet Union
"Wednesday, August 2, 1961","""They Sure Don't Act As If They've Caught Polio""",Cold War
"Thursday, August 3, 1961","""I Can Be Continental, Y'Know""",Great Britain
"Friday, August 4, 1961","""Right With You, Amigo""",Kennedy Administration
"Sunday, August 6, 1961","""Hmm -- I Have A Kind Of 20-Year Plan Too""",People's Republic of China
"Tuesday, August 8, 1961",Orbit,Cold War
"Wednesday, August 9, 1961","""I Turned On More Steam Than You Did""",Kennedy Administration
"Thursday, August 10, 1961","""Stop Flowing, Do You Hear?""",Cold War
"Friday, August 11, 1961","""As Your Representative, I Promise To Continue Our Fight Against Redistricting""",Political Representation
"Sunday, August 13, 1961","""Where Do You Think the Enemy Is, Anyhow?""",Congress
"Tuesday, August 15, 1961","""Seal It Up -- Don't Let Anything Escape""",Cold War
"Wednesday, August 16, 1961","""Sure, I'm For Self-Determination -- I Determine These Things Myself""",Cold War
"Thursday, August 17, 1961","""All We Want To Do Is Set Up This Little Stand""",Special Interests
"Friday, August 18, 1961",The Still-Forgotten Man,US Economy
"Sunday, August 20, 1961","""You Think They'll Beat The Babe's Record Before Khruschev Knocks The World Over The Fence?""",Cold War
"Tuesday, August 22, 1961","""You Mean, Suh. Let Them Mingle Ballots In The Same Box With Ours?""",Civil Rights
"Wednesday, August 23, 1961","""Put Out That Light -- Do You Want To Blow Up The Place?""",Soviet Union
"Thursday, August 24, 1961",Old Man And The Sea,Kennedy Administration
"Friday, August 25, 1961","""You Mean Callers For ME?""",Kennedy Administration
"Sunday, August 27, 1961",The Builders,Cold War
"Tuesday, August 29, 1961","""Just A Few Cases Of Heat Rashness""",Cold War
"Wednesday, August 30, 1961","""You're New Here, Aren't You?""",Cold War
"Thursday, August 31, 1961","""You're Sure You'll Be Back For Us?""",Congress
"Friday, September 1, 1961",Out Of The Bottle,Cold War
"Sunday, September 3, 1961",The Show Is Over,Cold War
"Tuesday, September 5, 1961","""A Lot Of Drivers Aren't Eating There Any More""",Labor
"Wednesday, September 6, 1961","""When We Cash In Our Chips, We'll Have All These Extra Ones""",Cold War
"Thursday, September 7, 1961",The Sandpile Summit,Cold War
"Friday, September 8, 1961","""Right In There Pitching All The Time""",Congress
"Sunday, September 10, 1961","""One In, One Out""",Soviet Union
"Tuesday, September 12, 1961","""We Generously Let You Pay for the Cow -- All We Ask Is That You Let Us Take The Cream""",Special Interests
"Wednesday, September 13, 1961","""You Are Accused Of Having Circulated This Old Petition Of Ours""",Soviet Union
"Thursday, September 14, 1961","""Gentlemen, We May Need To Give Up Our Lives -- Or, Even Worse, A Few Extra Dollars""",World Stability
"Friday, September 15, 1961",Unwalled Border,World Stability
"Sunday, September 17, 1961","""We're Not Adjourning""",Congress
"Tuesday, September 19, 1961",Half-Staff,In Memoriam
"Wednesday, September 20, 1961",[Untitled],In Memoriam
"Thursday, September 21, 1961","""You're Going To Have To Be A Big Man Now""",In Memoriam
"Friday, September 22, 1961","""Just Give Me A Hand With This First One, Son""",United Nations
"Sunday, September 24, 1961","""The Question Is, Would It Be Proper For Us To Take Sides?""",Nuclear Weapons
"Tuesday, September 26, 1961","""If You're Serious About Wanting To Get Down --""",Cold War
"Wednesday, September 27, 1961","""Andrei Is A Wonderful Reader -- He Never Misses A Line""",United Nations
"Thursday, September 28, 1961","""I Always Like To Have Something To Read While I'm Traveling""",Soviet Union
"Friday, September 29, 1961","""Oh, The Army Isn't Sponsoring -- It's Just Assisting""",Kennedy Administration
"Sunday, October 1, 1961","""All Present""",World Stability
"Monday, October 2, 1961",Folded Tent,Middle East
"Tuesday, October 3, 1961","""Ah, That's More Like It""",California
"Wednesday, October 4, 1961","""Look, I'm Being Conciliatory -- Now Don't Go On Being Stubborn""",Cold War
"Thursday, October 5, 1961","""It's Sure Dark In Here""",Kennedy Administration
"Friday, October 6, 1961","""Success! We Got Another Old Lady Trying To Escape While We Were Evicting Her From Her Home""",Soviet Union
"Sunday, October 8, 1961",World Series,Nuclear Weapons
"Tuesday, October 10, 1961","""Maybe We Can Get Reinforcements From The Old Frontier""",Kennedy Administration
"Wednesday, October 11, 1961",Candle In The Wind,Soviet Union
"Thursday, October 12, 1961","""We Don't Service Trucks, But We'll Give You Parking Space""",Labor
"Friday, October 13, 1961","""If You Don't Like This Situation, You Can Cast Your Twentieth Of A Vote Against It""",Urban Issues
"Sunday, October 15, 1961","""Remember, It Would Be Unfriendly To Strike Back""",Vietnam
"Tuesday, October 17, 1961","""Psst -- Want To Seem Some Poems?""",Soviet Union
"Wednesday, October 18, 1961",The Hallowe'en Spirit,Soviet Union
"Thursday, October 19, 1961","""You Mean ME Get In There And Do Something?""",Kennedy Administration
"Friday, October 20, 1961","""You Ain't Heard Nothin' Yet""",Cold War
"Sunday, October 22, 1961","""We Have A Few Primitive Conditions Here, Too""",Kennedy Administration
"Tuesday, October 24, 1961",Autumn Haze,Soviet Union
"Wednesday, October 25, 1961","""Sleep, Baby, Sleep""",Nuclear Weapons
"Thursday, October 26, 1961","""It Seems THEY'VE Decided To Start Influencing US""",Kennedy Administration
"Friday, October 27, 1961","""If You Don't Want The Kid Harmed, Come To Cemetery Hill, And ...""",Soviet Union
"Sunday, October 29, 1961","""I Can't Hear A Thing""",Nuclear Weapons
"Tuesday, October 31, 1961","""Well, Here Today, Gone Tomorrow""",Soviet Union
"Wednesday, November 1, 1961",[Untitled],Soviet Union
"Thursday, November 2, 1961",Minor Explosion On The Home Front,Kennedy Administration
"Friday, November 3, 1961","""Notice The Big Change?""",Soviet Union
"Sunday, November 5, 1961","""You Ready To Try Piloting A Big One?""",Kennedy Administration
"Tuesday, November 7, 1961","""Think We Should Consider A Falling-Out Shelter?""",Cold War
"Wednesday, November 8, 1961","""Don't Be Silly -- That's Not My Kind Of Treaty""",Soviet Union
"Thursday, November 9, 1961","""Glad To Be Aboard -- Uh -- Chief""",Kennedy Administration
"Friday, November 10, 1961","""Let's Have More BIGGER-THAN-EVER Golden Eggs!""",Advertising
"Sunday, November 12, 1961","""One Of Our Best Portrait Artists -- He's Painted Out Some Of The Most Famous Men Of The Last 40 Years""",Soviet Union
"Tuesday, November 14, 1961",The Wall This Side Of Berlin,World Stability
"Wednesday, November 15, 1961",Down The Rabbit-Hole,Kennedy Administration
"Thursday, November 16, 1961","""I Don't Want To Interfere Internally, If You Know What I Mean""",Soviet Union
